epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
1,959,,1.8043222427368164,,,,,
1,969,,2.253932237625122,,,,,
1,979,,1.9450315237045288,,,,,
1,989,,1.8840280771255493,,,,,
1,999,,1.9771852493286133,,,,,
1,1009,,1.9246617555618286,,,,,
1,1019,,1.5520238876342773,,,,,
1,1029,,1.9339898824691772,,,,,
1,1039,,1.8190444707870483,,,,,
1,1049,,2.219014883041382,,,,,
1,1059,,1.8577781915664673,,,,,
1,1069,,1.8217803239822388,,,,,
1,1069,,,5.31878137588501,0.18368448317050934,6.616278171539307,0.20172595977783203,3.7775142192840576
1,1069,1.8957033157348633,,,,,,
2,1079,,1.815256118774414,,,,,
2,1089,,1.7091223001480103,,,,,
2,1099,,1.664480209350586,,,,,
2,1109,,1.6037745475769043,,,,,
2,1119,,1.6744189262390137,,,,,
2,1129,,1.7295795679092407,,,,,
2,1139,,2.15962290763855,,,,,
2,1149,,2.0059802532196045,,,,,
2,1159,,1.6339607238769531,,,,,
2,1169,,1.9576044082641602,,,,,
2,1179,,2.1595828533172607,,,,,
2,1189,,1.9270610809326172,,,,,
2,1199,,1.6298738718032837,,,,,
2,1209,,1.924163818359375,,,,,
2,1219,,1.693550944328308,,,,,
2,1229,,1.9150885343551636,,,,,
2,1239,,1.6342166662216187,,,,,
2,1249,,1.7795623540878296,,,,,
2,1259,,1.821541428565979,,,,,
2,1269,,1.889198899269104,,,,,
2,1279,,1.6376619338989258,,,,,
2,1289,,1.9434455633163452,,,,,
2,1299,,1.7584075927734375,,,,,
2,1309,,1.7002849578857422,,,,,
2,1319,,1.8444145917892456,,,,,
2,1329,,2.0173959732055664,,,,,
2,1339,,1.7424119710922241,,,,,
2,1349,,1.539495825767517,,,,,
2,1359,,1.6572942733764648,,,,,
2,1369,,1.5639623403549194,,,,,
2,1379,,1.830641746520996,,,,,
2,1389,,1.9641445875167847,,,,,
2,1399,,1.8578723669052124,,,,,
2,1409,,1.999306321144104,,,,,
2,1419,,2.292612075805664,,,,,
2,1429,,2.1189634799957275,,,,,
2,1439,,1.9082704782485962,,,,,
2,1449,,1.7668671607971191,,,,,
2,1459,,1.7095823287963867,,,,,
2,1469,,1.863629937171936,,,,,
2,1479,,1.7583147287368774,,,,,
2,1489,,1.9155163764953613,,,,,
2,1499,,1.7271684408187866,,,,,
2,1509,,1.634381890296936,,,,,
2,1519,,1.750086784362793,,,,,
2,1529,,1.924599051475525,,,,,
2,1539,,1.6715192794799805,,,,,
2,1549,,1.9944177865982056,,,,,
2,1559,,1.7426538467407227,,,,,
2,1569,,1.9499832391738892,,,,,
2,1579,,1.8052148818969727,,,,,
2,1589,,1.9358047246932983,,,,,
2,1599,,1.6238727569580078,,,,,
2,1604,,,4.101485252380371,0.16189569234848022,5.125133991241455,0.16937512159347534,2.8988444805145264
2,1604,1.8141546249389648,,,,,,
3,1609,,1.5009552240371704,,,,,
3,1619,,1.765803337097168,,,,,
3,1629,,1.858052372932434,,,,,
3,1639,,1.6351194381713867,,,,,
3,1649,,1.6924127340316772,,,,,
3,1659,,1.7428911924362183,,,,,
3,1669,,1.7316356897354126,,,,,
3,1679,,1.9421225786209106,,,,,
3,1689,,1.612758994102478,,,,,
3,1699,,1.7945798635482788,,,,,
3,1709,,1.779103398323059,,,,,
3,1719,,1.6033750772476196,,,,,
3,1729,,1.8866127729415894,,,,,
3,1739,,1.7038453817367554,,,,,
3,1749,,1.7924569845199585,,,,,
3,1759,,1.684664249420166,,,,,
3,1769,,1.7899473905563354,,,,,
3,1779,,1.548736572265625,,,,,
3,1789,,1.8724638223648071,,,,,
3,1799,,1.6565440893173218,,,,,
3,1809,,1.610812783241272,,,,,
3,1819,,1.5764096975326538,,,,,
3,1829,,1.694512963294983,,,,,
3,1839,,1.6401399374008179,,,,,
3,1849,,1.8362594842910767,,,,,
3,1859,,1.6444035768508911,,,,,
3,1869,,1.8155975341796875,,,,,
3,1879,,1.8215560913085938,,,,,
3,1889,,1.6981091499328613,,,,,
3,1899,,1.660692811012268,,,,,
3,1909,,1.501173973083496,,,,,
3,1919,,1.8003360033035278,,,,,
3,1929,,1.7443336248397827,,,,,
3,1939,,1.9489611387252808,,,,,
3,1949,,1.7960232496261597,,,,,
3,1959,,1.7197154760360718,,,,,
3,1969,,1.870581030845642,,,,,
3,1979,,1.815482497215271,,,,,
3,1989,,1.4592574834823608,,,,,
3,1999,,2.129844903945923,,,,,
3,2009,,1.8014837503433228,,,,,
3,2019,,1.7193511724472046,,,,,
3,2029,,1.8385800123214722,,,,,
3,2039,,1.582689642906189,,,,,
3,2049,,1.926794171333313,,,,,
3,2059,,1.684043288230896,,,,,
3,2069,,1.4607925415039062,,,,,
3,2079,,1.7075227499008179,,,,,
3,2089,,1.6403112411499023,,,,,
3,2099,,1.7488454580307007,,,,,
3,2109,,1.8183879852294922,,,,,
3,2119,,1.6244531869888306,,,,,
3,2129,,1.6972236633300781,,,,,
3,2139,,1.701224684715271,,,,,
3,2139,,,5.924099445343018,0.19402307271957397,7.460672855377197,0.22081847488880157,4.258756160736084
3,2139,1.7444312572479248,,,,,,
4,2149,,1.8466620445251465,,,,,
4,2159,,1.8015127182006836,,,,,
4,2169,,1.5557079315185547,,,,,
4,2179,,1.86336088180542,,,,,
4,2189,,1.4262527227401733,,,,,
4,2199,,1.5501219034194946,,,,,
4,2209,,1.6775630712509155,,,,,
4,2219,,1.82895028591156,,,,,
4,2229,,1.7294721603393555,,,,,
4,2239,,1.6310373544692993,,,,,
4,2249,,1.677500605583191,,,,,
4,2259,,1.669664740562439,,,,,
4,2269,,1.8405441045761108,,,,,
4,2279,,1.8336602449417114,,,,,
4,2289,,1.5476487874984741,,,,,
4,2299,,1.7757762670516968,,,,,
4,2309,,1.706189751625061,,,,,
4,2319,,1.7594140768051147,,,,,
4,2329,,1.6846809387207031,,,,,
4,2339,,1.7016526460647583,,,,,
4,2349,,1.6473599672317505,,,,,
4,2359,,1.4777024984359741,,,,,
4,2369,,1.5996767282485962,,,,,
4,2379,,1.7636483907699585,,,,,
4,2389,,1.6260223388671875,,,,,
4,2399,,1.9309697151184082,,,,,
4,2409,,1.833401083946228,,,,,
4,2419,,1.702275276184082,,,,,
4,2429,,1.9103927612304688,,,,,
4,2439,,1.473028302192688,,,,,
4,2449,,1.8462833166122437,,,,,
4,2459,,1.6434801816940308,,,,,
4,2469,,1.4623876810073853,,,,,
4,2479,,1.7304234504699707,,,,,
4,2489,,1.8225412368774414,,,,,
4,2499,,1.412864327430725,,,,,
4,2509,,1.8376718759536743,,,,,
4,2519,,1.5591212511062622,,,,,
4,2529,,1.9084587097167969,,,,,
4,2539,,1.5948419570922852,,,,,
4,2549,,1.644788384437561,,,,,
4,2559,,1.5166395902633667,,,,,
4,2569,,1.780078411102295,,,,,
4,2579,,1.6639875173568726,,,,,
4,2589,,1.6275116205215454,,,,,
4,2599,,1.525027871131897,,,,,
4,2609,,1.4817506074905396,,,,,
4,2619,,1.5993744134902954,,,,,
4,2629,,1.5990872383117676,,,,,
4,2639,,1.9757035970687866,,,,,
4,2649,,1.5556292533874512,,,,,
4,2659,,1.5259381532669067,,,,,
4,2669,,1.7428375482559204,,,,,
4,2674,,,3.948939561843872,0.1716013103723526,5.027091026306152,0.16341179609298706,2.814162254333496
4,2674,1.6839377880096436,,,,,,
5,2679,,1.5504668951034546,,,,,
5,2689,,1.5118860006332397,,,,,
5,2699,,1.8971309661865234,,,,,
5,2709,,1.5939245223999023,,,,,
5,2719,,1.6010295152664185,,,,,
5,2729,,1.9390023946762085,,,,,
5,2739,,1.799406886100769,,,,,
5,2749,,1.531091332435608,,,,,
5,2759,,1.6500495672225952,,,,,
5,2769,,1.5187276601791382,,,,,
5,2779,,1.7019611597061157,,,,,
5,2789,,1.5391918420791626,,,,,
5,2799,,1.6983741521835327,,,,,
5,2809,,1.5680384635925293,,,,,
5,2819,,1.7191095352172852,,,,,
5,2829,,2.155604600906372,,,,,
5,2839,,1.3591426610946655,,,,,
5,2849,,1.467976450920105,,,,,
5,2859,,1.5829200744628906,,,,,
5,2869,,1.518990159034729,,,,,
5,2879,,1.6209421157836914,,,,,
5,2889,,1.603799819946289,,,,,
5,2899,,1.7669291496276855,,,,,
5,2909,,1.464857578277588,,,,,
5,2919,,1.6632877588272095,,,,,
5,2929,,1.973718285560608,,,,,
5,2939,,1.6337114572525024,,,,,
5,2949,,1.6225816011428833,,,,,
5,2959,,1.6037713289260864,,,,,
5,2969,,1.5532282590866089,,,,,
5,2979,,1.653723120689392,,,,,
5,2989,,1.5762238502502441,,,,,
5,2999,,1.937027931213379,,,,,
5,3009,,1.5413497686386108,,,,,
5,3019,,1.447280764579773,,,,,
5,3029,,1.7526193857192993,,,,,
5,3039,,1.6095495223999023,,,,,
5,3049,,1.6106728315353394,,,,,
5,3059,,1.6903830766677856,,,,,
5,3069,,1.4900041818618774,,,,,
5,3079,,1.7157090902328491,,,,,
5,3089,,1.6152511835098267,,,,,
5,3099,,1.7213774919509888,,,,,
5,3109,,1.6963664293289185,,,,,
5,3119,,1.5568389892578125,,,,,
5,3129,,1.5957088470458984,,,,,
5,3139,,1.6754966974258423,,,,,
5,3149,,1.827775001525879,,,,,
5,3159,,1.7150076627731323,,,,,
5,3169,,1.419508934020996,,,,,
5,3179,,1.7454026937484741,,,,,
5,3189,,1.9051469564437866,,,,,
5,3199,,1.6906628608703613,,,,,
5,3209,,1.6729717254638672,,,,,
5,3209,,,5.317068099975586,0.1869826763868332,6.636634826660156,0.19781629741191864,3.859394073486328
5,3209,1.6304230690002441,,,,,,
6,3219,,1.5885423421859741,,,,,
6,3229,,1.6172841787338257,,,,,
6,3239,,1.652308464050293,,,,,
6,3249,,1.6909046173095703,,,,,
6,3259,,1.6708441972732544,,,,,
6,3269,,2.020310163497925,,,,,
6,3279,,1.6445411443710327,,,,,
6,3289,,1.7629836797714233,,,,,
6,3299,,1.707994818687439,,,,,
6,3309,,1.4445101022720337,,,,,
6,3319,,1.6280263662338257,,,,,
6,3329,,1.5682181119918823,,,,,
6,3339,,1.5187997817993164,,,,,
6,3349,,1.5398902893066406,,,,,
6,3359,,1.443893551826477,,,,,
6,3369,,1.52666175365448,,,,,
6,3379,,1.4435453414916992,,,,,
6,3389,,1.506596565246582,,,,,
6,3399,,1.676529049873352,,,,,
6,3409,,1.6751385927200317,,,,,
6,3419,,1.6538714170455933,,,,,
6,3429,,1.871092438697815,,,,,
6,3439,,1.485939621925354,,,,,
6,3449,,1.502950668334961,,,,,
6,3459,,1.5554860830307007,,,,,
6,3469,,1.5436931848526,,,,,
6,3479,,1.613792061805725,,,,,
6,3489,,1.5947895050048828,,,,,
6,3499,,1.4669262170791626,,,,,
6,3509,,1.551595687866211,,,,,
6,3519,,1.6000434160232544,,,,,
6,3529,,1.8697606325149536,,,,,
6,3539,,1.4837156534194946,,,,,
6,3549,,1.5124716758728027,,,,,
6,3559,,1.681622862815857,,,,,
6,3569,,1.5480610132217407,,,,,
6,3579,,1.5263419151306152,,,,,
6,3589,,1.7512450218200684,,,,,
6,3599,,1.580832839012146,,,,,
6,3609,,1.4869709014892578,,,,,
6,3619,,1.5749492645263672,,,,,
6,3629,,1.4313081502914429,,,,,
6,3639,,1.6681331396102905,,,,,
6,3649,,1.595823884010315,,,,,
6,3659,,1.5550256967544556,,,,,
6,3669,,1.629246711730957,,,,,
6,3679,,1.502506136894226,,,,,
6,3689,,1.4935096502304077,,,,,
6,3699,,1.480374813079834,,,,,
6,3709,,1.3947871923446655,,,,,
6,3719,,1.5825203657150269,,,,,
6,3729,,1.5373563766479492,,,,,
6,3739,,1.4294452667236328,,,,,
6,3744,,,4.988698959350586,0.21329240500926971,6.442643642425537,0.19230860471725464,3.70186710357666
6,3744,1.5811011791229248,,,,,,
7,3749,,1.5535088777542114,,,,,
7,3759,,1.4394317865371704,,,,,
7,3769,,1.4250582456588745,,,,,
7,3779,,1.5074113607406616,,,,,
7,3789,,1.7844401597976685,,,,,
7,3799,,1.5855923891067505,,,,,
7,3809,,1.489538550376892,,,,,
7,3819,,1.4410163164138794,,,,,
7,3829,,2.128434181213379,,,,,
7,3839,,1.3843684196472168,,,,,
7,3849,,1.6438568830490112,,,,,
7,3859,,1.270640254020691,,,,,
7,3869,,1.497617244720459,,,,,
7,3879,,1.674583077430725,,,,,
7,3889,,1.7946456670761108,,,,,
7,3899,,1.7244952917099,,,,,
7,3909,,1.6233121156692505,,,,,
7,3919,,1.4231187105178833,,,,,
7,3929,,1.5352226495742798,,,,,
7,3939,,1.5534051656723022,,,,,
7,3949,,1.5949310064315796,,,,,
7,3959,,1.5805531740188599,,,,,
7,3969,,1.4690814018249512,,,,,
7,3979,,1.5670233964920044,,,,,
7,3989,,1.4870595932006836,,,,,
7,3999,,1.4924160242080688,,,,,
7,4009,,1.5060334205627441,,,,,
7,4019,,1.4394582509994507,,,,,
7,4029,,1.4058609008789062,,,,,
7,4039,,1.5152558088302612,,,,,
7,4049,,1.5572627782821655,,,,,
7,4059,,1.6555246114730835,,,,,
7,4069,,1.329461693763733,,,,,
7,4079,,1.6259217262268066,,,,,
7,4089,,1.5919982194900513,,,,,
7,4099,,1.668344497680664,,,,,
7,4109,,1.6311811208724976,,,,,
7,4119,,1.5129996538162231,,,,,
7,4129,,1.4927855730056763,,,,,
7,4139,,1.5955969095230103,,,,,
7,4149,,1.4475549459457397,,,,,
7,4159,,1.5865446329116821,,,,,
7,4169,,1.4704972505569458,,,,,
7,4179,,1.5656533241271973,,,,,
7,4189,,1.5140403509140015,,,,,
7,4199,,1.433579444885254,,,,,
7,4209,,1.4764471054077148,,,,,
7,4219,,1.4201968908309937,,,,,
7,4229,,1.6837488412857056,,,,,
7,4239,,1.3556699752807617,,,,,
7,4249,,1.6176317930221558,,,,,
7,4259,,1.4709396362304688,,,,,
7,4269,,1.708431601524353,,,,,
7,4279,,1.6084791421890259,,,,,
7,4279,,,5.594339370727539,0.20977981388568878,6.757537364959717,0.20926840603351593,4.2376604080200195
7,4279,1.5435211658477783,,,,,,
8,4289,,1.4728631973266602,,,,,
8,4299,,1.4875863790512085,,,,,
8,4309,,1.4124021530151367,,,,,
8,4319,,1.4341109991073608,,,,,
8,4329,,1.3594509363174438,,,,,
8,4339,,1.5408167839050293,,,,,
8,4349,,1.4830838441848755,,,,,
8,4359,,1.3919509649276733,,,,,
8,4369,,1.5628538131713867,,,,,
8,4379,,1.526879906654358,,,,,
8,4389,,1.3565160036087036,,,,,
8,4399,,1.3918708562850952,,,,,
8,4409,,1.5092707872390747,,,,,
8,4419,,1.6293611526489258,,,,,
8,4429,,1.5049127340316772,,,,,
8,4439,,1.5388613939285278,,,,,
8,4449,,1.6154884099960327,,,,,
8,4459,,1.6144185066223145,,,,,
8,4469,,1.6059154272079468,,,,,
8,4479,,1.4572476148605347,,,,,
8,4489,,1.6790727376937866,,,,,
8,4499,,1.4869298934936523,,,,,
8,4509,,1.4538469314575195,,,,,
8,4519,,1.621759057044983,,,,,
8,4529,,1.5652923583984375,,,,,
8,4539,,1.384048342704773,,,,,
8,4549,,1.44208562374115,,,,,
8,4559,,1.777191162109375,,,,,
8,4569,,1.5190380811691284,,,,,
8,4579,,1.5663408041000366,,,,,
8,4589,,1.51374089717865,,,,,
8,4599,,1.4733644723892212,,,,,
8,4609,,1.6160467863082886,,,,,
8,4619,,1.54908287525177,,,,,
8,4629,,1.5471614599227905,,,,,
8,4639,,1.6555228233337402,,,,,
8,4649,,1.4467722177505493,,,,,
8,4659,,1.5562224388122559,,,,,
8,4669,,1.402013897895813,,,,,
8,4679,,1.3438924551010132,,,,,
8,4689,,1.545496940612793,,,,,
8,4699,,1.5289934873580933,,,,,
8,4709,,1.4402374029159546,,,,,
8,4719,,1.5581945180892944,,,,,
8,4729,,1.650734543800354,,,,,
8,4739,,1.6512359380722046,,,,,
8,4749,,1.6238170862197876,,,,,
8,4759,,1.348889946937561,,,,,
8,4769,,1.49551260471344,,,,,
8,4779,,1.547500729560852,,,,,
8,4789,,1.374341607093811,,,,,
8,4799,,1.4471389055252075,,,,,
8,4809,,1.5843558311462402,,,,,
8,4814,,,6.483606815338135,0.24990589916706085,7.756410598754883,0.2501126825809479,4.917928218841553
8,4814,1.500382661819458,,,,,,
9,4819,,1.5908228158950806,,,,,
9,4829,,1.4728387594223022,,,,,
9,4839,,1.574877142906189,,,,,
9,4849,,1.331190824508667,,,,,
9,4859,,1.4170233011245728,,,,,
9,4869,,1.409245491027832,,,,,
9,4879,,1.4719969034194946,,,,,
9,4889,,1.4420312643051147,,,,,
9,4899,,1.4144115447998047,,,,,
9,4909,,1.4688092470169067,,,,,
9,4919,,1.5735985040664673,,,,,
9,4929,,1.6284338235855103,,,,,
9,4939,,1.4029817581176758,,,,,
9,4949,,1.6281408071517944,,,,,
9,4959,,1.475852131843567,,,,,
9,4969,,1.3380426168441772,,,,,
9,4979,,1.3705791234970093,,,,,
9,4989,,1.3917921781539917,,,,,
9,4999,,1.339978575706482,,,,,
9,5009,,1.4870351552963257,,,,,
9,5019,,1.4757933616638184,,,,,
9,5029,,1.5530166625976562,,,,,
9,5039,,1.4485458135604858,,,,,
9,5049,,1.5373005867004395,,,,,
9,5059,,1.4807125329971313,,,,,
9,5069,,1.3413633108139038,,,,,
9,5079,,1.4114938974380493,,,,,
9,5089,,1.6357883214950562,,,,,
9,5099,,1.5060526132583618,,,,,
9,5109,,1.372004508972168,,,,,
9,5119,,1.5420814752578735,,,,,
9,5129,,1.4125868082046509,,,,,
9,5139,,1.3441805839538574,,,,,
9,5149,,1.5604692697525024,,,,,
9,5159,,1.5002535581588745,,,,,
9,5169,,1.5250253677368164,,,,,
9,5179,,1.3844857215881348,,,,,
9,5189,,1.4981883764266968,,,,,
9,5199,,1.4491938352584839,,,,,
9,5209,,1.3083752393722534,,,,,
9,5219,,1.3154720067977905,,,,,
9,5229,,1.4009913206100464,,,,,
9,5239,,1.6858086585998535,,,,,
9,5249,,1.3132152557373047,,,,,
9,5259,,1.5667451620101929,,,,,
9,5269,,1.3482089042663574,,,,,
9,5279,,1.497113585472107,,,,,
9,5289,,1.3981298208236694,,,,,
9,5299,,1.4079841375350952,,,,,
9,5309,,1.5067909955978394,,,,,
9,5319,,1.3762644529342651,,,,,
9,5329,,1.5803781747817993,,,,,
9,5339,,1.4412254095077515,,,,,
9,5349,,1.4670544862747192,,,,,
9,5349,,,4.520310401916504,0.18024760484695435,5.414666652679443,0.18655681610107422,3.2956044673919678
9,5349,1.46086585521698,,,,,,
10,5359,,1.47665274143219,,,,,
10,5369,,1.264811396598816,,,,,
10,5379,,1.3845149278640747,,,,,
10,5389,,1.4318987131118774,,,,,
10,5399,,1.4273465871810913,,,,,
10,5409,,1.5923265218734741,,,,,
10,5419,,1.480245590209961,,,,,
10,5429,,1.5044240951538086,,,,,
10,5439,,1.4768877029418945,,,,,
10,5449,,1.488134503364563,,,,,
10,5459,,1.4205113649368286,,,,,
10,5469,,1.3617124557495117,,,,,
10,5479,,1.4128761291503906,,,,,
10,5489,,1.4122520685195923,,,,,
10,5499,,1.2987455129623413,,,,,
10,5509,,1.4109712839126587,,,,,
10,5519,,1.3531442880630493,,,,,
10,5529,,1.4073127508163452,,,,,
10,5539,,1.458818793296814,,,,,
10,5549,,1.3213292360305786,,,,,
10,5559,,1.3186426162719727,,,,,
10,5569,,1.2958053350448608,,,,,
10,5579,,1.2216218709945679,,,,,
10,5589,,1.3451188802719116,,,,,
10,5599,,1.2212753295898438,,,,,
10,5609,,1.4588985443115234,,,,,
10,5619,,1.429064393043518,,,,,
10,5629,,1.3732541799545288,,,,,
10,5639,,1.3565946817398071,,,,,
10,5649,,1.2642182111740112,,,,,
10,5659,,1.3036473989486694,,,,,
10,5669,,1.4001646041870117,,,,,
10,5679,,1.3683491945266724,,,,,
10,5689,,1.4676614999771118,,,,,
10,5699,,1.273271918296814,,,,,
10,5709,,1.308180570602417,,,,,
10,5719,,1.5951772928237915,,,,,
10,5729,,1.2156845331192017,,,,,
10,5739,,1.3669220209121704,,,,,
10,5749,,1.3938016891479492,,,,,
10,5759,,1.4353370666503906,,,,,
10,5769,,1.3331201076507568,,,,,
10,5779,,1.3988704681396484,,,,,
10,5789,,1.3994922637939453,,,,,
10,5799,,1.4593034982681274,,,,,
10,5809,,1.4794939756393433,,,,,
10,5819,,1.380285382270813,,,,,
10,5829,,1.362998366355896,,,,,
10,5839,,1.3147988319396973,,,,,
10,5849,,1.3707891702651978,,,,,
10,5859,,1.2381515502929688,,,,,
10,5869,,1.3231626749038696,,,,,
10,5879,,1.5351463556289673,,,,,
10,5884,,,5.635580539703369,0.2500230371952057,7.609201431274414,0.2206910252571106,4.413137435913086
10,5884,1.3905398845672607,,,,,,
11,5889,,1.3515268564224243,,,,,
11,5899,,1.322644591331482,,,,,
11,5909,,1.4378238916397095,,,,,
11,5919,,1.310285210609436,,,,,
11,5929,,1.3767896890640259,,,,,
11,5939,,1.3361358642578125,,,,,
11,5949,,1.337613582611084,,,,,
11,5959,,1.4077730178833008,,,,,
11,5969,,1.3383270502090454,,,,,
11,5979,,1.423629641532898,,,,,
11,5989,,1.3329861164093018,,,,,
11,5999,,1.284806251525879,,,,,
11,6009,,1.2310174703598022,,,,,
11,6019,,1.30838143825531,,,,,
11,6029,,1.352702260017395,,,,,
11,6039,,1.3325003385543823,,,,,
11,6049,,1.3050576448440552,,,,,
11,6059,,1.4676896333694458,,,,,
11,6069,,1.3560081720352173,,,,,
11,6079,,1.2944105863571167,,,,,
11,6089,,1.5230895280838013,,,,,
11,6099,,1.2843157052993774,,,,,
11,6109,,1.396063208580017,,,,,
11,6119,,1.3163950443267822,,,,,
11,6129,,1.5251702070236206,,,,,
11,6139,,1.4150114059448242,,,,,
11,6149,,1.3386064767837524,,,,,
11,6159,,1.4021121263504028,,,,,
11,6169,,1.4993911981582642,,,,,
11,6179,,1.4686371088027954,,,,,
11,6189,,1.4518132209777832,,,,,
11,6199,,1.4345101118087769,,,,,
11,6209,,1.3550268411636353,,,,,
11,6219,,1.385040283203125,,,,,
11,6229,,1.3148462772369385,,,,,
11,6239,,1.362399935722351,,,,,
11,6249,,1.2913284301757812,,,,,
11,6259,,1.5315370559692383,,,,,
11,6269,,1.30774986743927,,,,,
11,6279,,1.4142569303512573,,,,,
11,6289,,1.4744157791137695,,,,,
11,6299,,1.3817449808120728,,,,,
11,6309,,1.45718514919281,,,,,
11,6319,,1.3920243978500366,,,,,
11,6329,,1.5152641534805298,,,,,
11,6339,,1.3704270124435425,,,,,
11,6349,,1.388798713684082,,,,,
11,6359,,1.5971031188964844,,,,,
11,6369,,1.5352654457092285,,,,,
11,6379,,1.3344660997390747,,,,,
11,6389,,1.3401352167129517,,,,,
11,6399,,1.407223105430603,,,,,
11,6409,,1.300608515739441,,,,,
11,6419,,1.3341107368469238,,,,,
11,6419,,,5.012151718139648,0.20887207984924316,6.137624263763428,0.20542316138744354,3.8006484508514404
11,6419,1.361711025238037,,,,,,
12,6429,,1.4187618494033813,,,,,
12,6439,,1.23874032497406,,,,,
12,6449,,1.466738224029541,,,,,
12,6459,,1.3597122430801392,,,,,
12,6469,,1.27324640750885,,,,,
12,6479,,1.269768238067627,,,,,
12,6489,,1.334181308746338,,,,,
12,6499,,1.394637107849121,,,,,
12,6509,,1.2099579572677612,,,,,
12,6519,,1.374163269996643,,,,,
12,6529,,1.426430106163025,,,,,
12,6539,,1.356653094291687,,,,,
12,6549,,1.3190120458602905,,,,,
12,6559,,1.3861230611801147,,,,,
12,6569,,1.4341692924499512,,,,,
12,6579,,1.4180569648742676,,,,,
12,6589,,1.3012522459030151,,,,,
12,6599,,1.3463627099990845,,,,,
12,6609,,1.4044675827026367,,,,,
12,6619,,1.325575828552246,,,,,
12,6629,,1.2580665349960327,,,,,
12,6639,,1.4229425191879272,,,,,
12,6649,,1.4123001098632812,,,,,
12,6659,,1.283532738685608,,,,,
